timestamp,impl_id,run_id,wall_ns,cpu_ns,checksum,dataset_sha256,max_rss_kb,ctx_voluntary,ctx_involuntary,minor_faults,major_faults,cpu_migrations,max_threads,perf_cycles,perf_instructions,perf_cache_misses,perf_branch_misses,stability_cpu_util_avg,stability_load1_avg,stability_io_mbps_avg,stability_mem_available_mb,stability_swap_in,stability_swap_out,stability_swap_activity,stability_wait_sec,stability_attempts,stability_pass,warmup,runs,repeat,language,requested_version,variant,run_mode,configured_threads,multicore_scope,build_profile,affinity_observed,runner_wall_ns,runner_cpu_ns,process_returncode,command_executed,env_injected
2026-02-08T07:42:29.894211+00:00,java-opt,0,892509,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,58780,0,0,153,0,,20,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894252+00:00,java-opt,1,781537,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,58952,0,0,15,0,,20,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894270+00:00,java-opt,2,804086,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59064,0,0,13,0,,20,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894283+00:00,java-opt,3,813916,1000000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59168,0,0,13,0,,20,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894292+00:00,java-opt,4,792003,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59336,0,0,15,0,,20,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894301+00:00,java-opt,5,792071,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59432,0,0,12,0,,19,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894309+00:00,java-opt,6,782486,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59552,0,0,15,0,,19,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894324+00:00,java-opt,7,785666,1000000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59680,0,0,17,0,,19,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894331+00:00,java-opt,8,791043,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59780,0,0,14,0,,19,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:42:29.894339+00:00,java-opt,9,790835,1000000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59880,0,0,12,0,,19,,,,,3.048815149471143,2.4053846153846155,0.8507045998755457,9173.84375,0.0,0.0,0.0,6.0117580350001845,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1294898900,1459999999,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
