timestamp,impl_id,run_id,wall_ns,cpu_ns,checksum,dataset_sha256,max_rss_kb,ctx_voluntary,ctx_involuntary,minor_faults,major_faults,cpu_migrations,max_threads,perf_cycles,perf_instructions,perf_cache_misses,perf_branch_misses,stability_cpu_util_avg,stability_load1_avg,stability_io_mbps_avg,stability_mem_available_mb,stability_swap_in,stability_swap_out,stability_swap_activity,stability_wait_sec,stability_attempts,stability_pass,warmup,runs,repeat,language,requested_version,variant,run_mode,configured_threads,multicore_scope,build_profile,affinity_observed,runner_wall_ns,runner_cpu_ns,process_returncode,command_executed,env_injected
2026-02-08T07:36:44.187906+00:00,java-opt,0,881288,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,58628,0,0,164,0,,22,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.187961+00:00,java-opt,1,809455,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,58816,0,0,15,0,,22,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.187989+00:00,java-opt,2,794806,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,58920,0,0,12,0,,22,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.188010+00:00,java-opt,3,790879,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59096,0,0,13,0,,22,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.188029+00:00,java-opt,4,799879,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59192,0,0,12,0,,20,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.188049+00:00,java-opt,5,790992,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59292,0,0,14,0,,20,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.188065+00:00,java-opt,6,795185,1000000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59408,0,0,13,0,,20,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.188082+00:00,java-opt,7,796854,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59536,0,0,18,0,,20,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.188098+00:00,java-opt,8,795218,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59640,0,0,12,0,,20,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:36:44.188114+00:00,java-opt,9,799664,800000,1118578.5257543656,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,59744,0,0,13,0,,20,,,,,0.8514447326122823,1.2915384615384615,0.06693685617486576,9458.109375,0.0,0.0,0.0,6.011381541999981,1,True,5,30,50,java,opt,opt,multi-core,20,scalable-only,,0-19,1348656471,1500000000,0,taskset -c 0-19 java -cp /home/sheep/hackaton/java CosineBenchmarkOpt --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
