timestamp,impl_id,run_id,wall_ns,cpu_ns,checksum,dataset_sha256,max_rss_kb,ctx_voluntary,ctx_involuntary,minor_faults,major_faults,cpu_migrations,max_threads,perf_cycles,perf_instructions,perf_cache_misses,perf_branch_misses,stability_cpu_util_avg,stability_load1_avg,stability_io_mbps_avg,stability_mem_available_mb,stability_swap_in,stability_swap_out,stability_swap_activity,stability_wait_sec,stability_attempts,stability_pass,warmup,runs,repeat,language,requested_version,variant,run_mode,configured_threads,multicore_scope,build_profile,affinity_observed,runner_wall_ns,runner_cpu_ns,process_returncode,command_executed,env_injected
2026-02-08T07:33:49.146260+00:00,python-numpy,0,4589204,4586253,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,1,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146298+00:00,python-numpy,1,4510527,4507392,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,2,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146315+00:00,python-numpy,2,4503291,4500225,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,1,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146325+00:00,python-numpy,3,4487797,4484427,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,2,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146334+00:00,python-numpy,4,4514973,4511975,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,2,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146344+00:00,python-numpy,5,4539610,4536684,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,2,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146352+00:00,python-numpy,6,4491572,4488439,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,3,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146359+00:00,python-numpy,7,4472511,4469521,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,4,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146367+00:00,python-numpy,8,4521771,4518760,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,1,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146374+00:00,python-numpy,9,4529988,4525983,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,6,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146381+00:00,python-numpy,10,4495060,4492359,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,1,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146387+00:00,python-numpy,11,4558882,4555956,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,2,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T07:33:49.146394+00:00,python-numpy,12,4482364,4478927,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,49976,0,2,36300,0,,1,,,,,0.5674517380310459,0.98,0.027296957500842173,9454.64453125,0.0,0.0,0.0,6.012048108000272,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,6899341961,6880000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
