timestamp,impl_id,run_id,wall_ns,cpu_ns,checksum,dataset_sha256,max_rss_kb,ctx_voluntary,ctx_involuntary,minor_faults,major_faults,cpu_migrations,max_threads,perf_cycles,perf_instructions,perf_cache_misses,perf_branch_misses,stability_cpu_util_avg,stability_load1_avg,stability_io_mbps_avg,stability_mem_available_mb,stability_swap_in,stability_swap_out,stability_swap_activity,stability_wait_sec,stability_attempts,stability_pass,warmup,runs,repeat,language,requested_version,variant,run_mode,configured_threads,multicore_scope,build_profile,affinity_observed,runner_wall_ns,runner_cpu_ns,process_returncode,command_executed,env_injected
2026-02-08T06:58:31.642383+00:00,python-numpy,0,4646681,4649264,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,2,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642422+00:00,python-numpy,1,4655278,4658050,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,1,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642438+00:00,python-numpy,2,4585258,4588149,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,0,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642449+00:00,python-numpy,3,4631894,4633093,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,3,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642458+00:00,python-numpy,4,4558525,4561210,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,1,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642466+00:00,python-numpy,5,4637385,4640177,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,1,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642473+00:00,python-numpy,6,4625453,4627795,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,2,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642481+00:00,python-numpy,7,4690213,4692214,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,8,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642488+00:00,python-numpy,8,4611378,4613955,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,2,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
2026-02-08T06:58:31.642495+00:00,python-numpy,9,4524492,4527084,1118578.5257543775,8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,50068,0,1,36350,0,,1,,,,,2.205547792984012,1.836923076923077,1.2895261885812233,10081.609375,0.0,0.0,0.0,6.0111887530001695,1,True,5,30,50,python,numpy,blas,multi-core,20,all,,0-19,7044695783,7030000000,0,taskset -c 0-19 /usr/bin/python3 /home/sheep/hackaton/python/benchmark_python.py --metadata /home/sheep/hackaton/data/metadata.json --warmup 5 --runs 30 --repeat 50 --version numpy --expected-dataset-sha 8ee23e64581a0e8d8d35ae64e2ccb71a2f3bb4f1cc517a99fdf151e8bb353ff3,{}
